Customer_id,Partner,Gender,Churn,Contract,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Company,Dependents,SeniorCitizen
D458687,No,Male,No,Month-to-month,None,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Check,63,150.02,WGU,Yes,No
T65197,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,56,255.14,WGU,Yes,No
L937805,No,Female,No,Month-to-month,None,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,eCheck,55,210.16,WGU,Yes,No
S281186,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Check,66,240.11,WGU,No,Yes
T718168,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Autopay,60,172.47,WGU,Yes,No
G799648,No,Male,No,Two year,DSL,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Autopay,66,149.97,WGU,No,Yes
G745212,No,Female,No,Month-to-month,None,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Check,47,159.99,WGU,Yes,Yes
G121569,No,Male,No,One year,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,54,257.68,WGU,No,No
H974723,No,Female,No,Two year,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Autopay,63,172.44,WGU,Yes,Yes
U432834,No,Male,No,Two year,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes,eCheck,54,132.47,WGU,No,Yes
K700875,Yes,Female,No,One year,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes,eCheck,55,159.98,WGU,Yes,Yes
V306665,No,Male,No,Month-to-month,None,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Autopay,47,149.99,WGU,Yes,Yes
G44432,No,Male,No,Two year,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Check,65,187.48,WGU,No,No
I907492,No,Nonbinary,No,Month-to-month,None,Yes,No,No,No,Yes,No,No,Yes,Yes,Autopay,71,127.49,WGU,Yes,Yes
R361159,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Autopay,69,137.49,WGU,Yes,Yes
F520698,No,Female,No,One year,Fiber Optic,No,Yes,No,Yes,No,No,No,No,Yes,eCheck,54,167.46,WGU,No,No
J511617,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Autopay,51,202.44,WGU,Yes,No
B133945,No,Female,No,Two year,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,No,Autopay,61,157.47,WGU,Yes,No
J949772,No,Male,No,Two year,DSL,Yes,No,Yes,Yes,No,No,No,No,Yes,Autopay,57,117.47,WGU,No,Yes
S951933,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Autopay,53,182.47,WGU,Yes,No
V136458,Yes,Female,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Autopay,70,139.93,WGU,Yes,No
N140958,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No,No,eCheck,50,172.46,WGU,No,Yes
J154409,Yes,Female,No,Month-to-month,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Yes,eCheck,58,127.5,WGU,Yes,Yes
Q122695,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Autopay,52,182.5,WGU,Yes,Yes
W837004,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,Yes,eCheck,54,79.98,WGU,Yes,No
D721433,Yes,Male,No,One year,DSL,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Check,65,142.47,WGU,Yes,No
D604034,No,Female,No,Month-to-month,DSL,No,No,No,Yes,No,No,Yes,No,Yes,Autopay,63,139.93,WGU,Yes,Yes
X487182,No,Male,No,One year,DSL,Yes,No,Yes,No,No,Yes,Yes,No,Yes,eCheck,71,132.47,WGU,No,No
H840567,No,Male,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No,Yes,eCheck,71,104.98,WGU,No,No
B593910,No,Female,No,One year,DSL,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Autopay,42,255.13,WGU,Yes,No
V492124,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Autopay,62,172.46,WGU,Yes,No
B506027,No,Female,No,Month-to-month,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Autopay,50,229.99,WGU,No,No
Y266994,No,Male,No,Two year,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Yes,Autopay,57,159.95,WGU,Yes,No
I510751,No,Male,No,Two year,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Yes,eCheck,64,162.47,WGU,Yes,No
B369234,Yes,Male,No,Two year,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,No,Check,60,137.49,WGU,Yes,Yes
Q252222,No,Male,No,One year,DSL,No,Yes,No,No,No,No,No,Yes,No,Autopay,64,159.95,WGU,Yes,Yes
F44875,No,Female,No,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Autopay,60,172.46,WGU,Yes,Yes
Y543283,No,Female,No,One year,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No,Check,69,162.47,WGU,Yes,No
G248257,No,Female,No,One year,None,Yes,Yes,No,No,No,No,No,No,Yes,Autopay,64,112.48,WGU,Yes,Yes
W355571,No,Female,No,Month-to-month,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Check,71,187.48,WGU,No,No
X989153,No,Female,No,Two year,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,eCheck,67,255.12,WGU,Yes,Yes
N767421,Yes,Male,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Autopay,52,235.14,WGU,Yes,No
I646532,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,Yes,No,eCheck,69,184.98,WGU,Yes,No
F303016,No,Male,No,Two year,None,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Autopay,43,152.49,WGU,Yes,Yes
S437736,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,No,Yes,No,No,Check,64,149.94,WGU,No,No
A170090,No,Female,No,Two year,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Autopay,64,139.98,WGU,Yes,Yes
H685776,No,Female,No,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,No,No,eCheck,61,129.95,WGU,Yes,No
P420352,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,No,Yes,Autopay,59,147.47,WGU,Yes,Yes
X293202,No,Female,No,Month-to-month,DSL,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Autopay,66,144.99,WGU,Yes,Yes
P387565,Yes,Female,No,One year,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,No,eCheck,60,137.47,WGU,Yes,No
B609039,No,Female,No,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,No,Yes,eCheck,47,129.95,WGU,Yes,Yes
Y874309,No,Male,No,One year,DSL,Yes,No,No,Yes,No,No,No,No,Yes,eCheck,62,114.95,WGU,No,No
A448006,No,Female,No,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,Yes,No,No,eCheck,62,132.48,WGU,Yes,Yes
C250962,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Autopay,66,222.65,WGU,No,Yes
P987255,No,Male,No,One year,DSL,Yes,No,Yes,No,Yes,No,No,No,Yes,Check,62,107.5,WGU,No,No
M704449,No,Male,No,One year,None,Yes,Yes,No,Yes,No,No,No,No,No,Autopay,57,134.98,WGU,No,No
Z648344,No,Female,No,Two year,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Autopay,70,112.46,WGU,No,Yes
G885667,No,Female,No,One year,DSL,No,Yes,No,No,No,No,No,Yes,No,Check,51,159.95,WGU,No,No
Y832314,Yes,Male,No,Two year,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,eCheck,67,267.64,WGU,Yes,Yes
P869138,No,Male,Yes,Month-to-month,None,Yes,No,No,No,No,No,Yes,Yes,No,eCheck,52,175.13,WGU,Yes,Yes
X419185,No,Male,No,Two year,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Autopay,54,114.95,WGU,Yes,Yes
M85777,No,Male,No,Two year,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Yes,eCheck,61,149.96,WGU,Yes,No
P780569,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Check,65,262.61,WGU,No,No
Y614522,Yes,Male,No,One year,None,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Autopay,54,225.18,WGU,Yes,Yes
H134108,No,Female,No,Month-to-month,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Check,70,232.64,WGU,No,Yes
D07038,No,Female,No,One year,DSL,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Autopay,61,129.99,WGU,Yes,No
Y246812,No,Female,No,One year,DSL,Yes,No,No,Yes,No,No,Yes,No,Yes,Autopay,63,139.93,WGU,Yes,No
F153950,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,No,No,No,No,Autopay,59,114.97,WGU,No,Yes
F866945,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Check,58,139.98,WGU,Yes,No
Q474525,No,Female,No,One year,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,eCheck,65,265.13,WGU,No,No
W472413,Yes,Female,No,Two year,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Check,63,184.95,WGU,Yes,No
W503853,Yes,Male,No,One year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,No,Autopay,68,169.94,WGU,No,No
S330548,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Check,70,172.46,WGU,Yes,No
S229939,No,Male,Yes,One year,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,eCheck,56,235.14,WGU,No,Yes
T860300,No,Male,No,Two year,None,Yes,No,No,No,No,No,No,Yes,Yes,Autopay,57,114.97,WGU,No,Yes
A504244,No,Male,No,One year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,eCheck,60,247.66,WGU,Yes,Yes
Z247975,No,Male,No,Month-to-month,None,Yes,No,No,No,Yes,No,No,Yes,Yes,eCheck,69,127.49,WGU,Yes,No
O647062,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,No,Yes,Yes,Autopay,66,127.44,WGU,No,Yes
D821426,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Check,70,137.44,WGU,Yes,No
H998951,No,Female,No,Two year,None,Yes,No,No,Yes,No,No,No,No,No,Autopay,61,102.47,WGU,Yes,Yes
S677114,No,Female,No,Two year,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,eCheck,60,182.46,WGU,No,No
I647064,No,Female,No,Month-to-month,None,No,No,Yes,No,No,Yes,Yes,No,Yes,Check,44,119.99,WGU,Yes,No
U707324,No,Male,No,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,No,No,Autopay,63,107.5,WGU,No,Yes
C501850,No,Female,No,Month-to-month,Fiber Optic,No,Yes,No,Yes,Yes,No,No,No,Yes,Autopay,61,179.98,WGU,Yes,Yes
C941787,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,eCheck,70,192.44,WGU,No,Yes
A878705,No,Female,No,Month-to-month,None,Yes,No,Yes,Yes,No,No,No,No,No,Autopay,61,104.99,WGU,Yes,No
F232302,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,No,eCheck,68,112.46,WGU,Yes,No
B908324,No,Female,No,One year,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Autopay,69,207.61,WGU,No,No
I749108,No,Male,No,One year,None,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Autopay,67,162.53,WGU,No,Yes
F781849,No,Male,No,Month-to-month,DSL,No,Yes,No,No,Yes,No,No,No,Yes,eCheck,50,137.48,WGU,Yes,No
U880816,No,Male,No,One year,None,Yes,No,No,No,No,No,Yes,Yes,Yes,Autopay,47,175.13,WGU,Yes,Yes
D379784,Yes,Male,No,Month-to-month,None,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Autopay,69,127.51,WGU,Yes,No
N222901,No,Nonbinary,No,Two year,DSL,Yes,No,Yes,No,No,No,Yes,No,Yes,eCheck,47,119.96,WGU,Yes,No
C355455,No,Male,No,One year,Fiber Optic,Yes,No,No,No,No,No,No,Yes,No,Autopay,65,147.44,WGU,Yes,Yes
L221272,No,Male,No,One year,Fiber Optic,No,No,No,No,No,No,No,No,Yes,Check,59,112.46,WGU,Yes,Yes
Z110883,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,Yes,No,No,eCheck,58,104.96,WGU,No,No
W215581,No,Male,No,One year,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Check,61,174.98,WGU,Yes,No
F639139,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Autopay,66,192.49,WGU,Yes,Yes
Y274817,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Autopay,69,149.96,WGU,Yes,Yes
B599924,No,Nonbinary,No,One year,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Check,58,204.95,WGU,Yes,No
Q156955,No,Female,No,One year,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Check,67,149.96,WGU,No,No
Z93707,No,Female,No,Two year,DSL,Yes,No,No,No,No,Yes,No,No,No,Check,51,104.96,WGU,No,No
J830447,Yes,Female,No,Two year,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No,Check,59,162.45,WGU,Yes,No
E101547,No,Nonbinary,No,Two year,None,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Autopay,70,162.53,WGU,Yes,Yes
G591541,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,No,Yes,No,eCheck,59,182.45,WGU,Yes,No
R163571,Yes,Female,No,Two year,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Check,44,194.98,WGU,Yes,No
O386511,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Yes,Autopay,50,169.94,WGU,Yes,Yes
U110716,No,Male,No,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No,Autopay,56,182.44,WGU,Yes,Yes
W82909,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Check,61,164.97,WGU,Yes,Yes
X467466,No,Male,No,Month-to-month,None,Yes,No,Yes,Yes,Yes,No,No,No,Yes,eCheck,47,117.52,WGU,Yes,Yes
Y336186,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Check,54,252.62,WGU,Yes,Yes
H536623,Yes,Female,No,Two year,Fiber Optic,Yes,No,No,No,No,Yes,No,No,Yes,eCheck,57,124.96,WGU,Yes,Yes
G192124,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Autopay,67,252.64,WGU,No,Yes
P809833,No,Male,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No,No,Check,62,104.98,WGU,Yes,No
F471471,Yes,Male,No,One year,None,Yes,Yes,No,No,No,No,Yes,No,Yes,eCheck,66,137.47,WGU,Yes,Yes
R121075,No,Female,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Autopay,62,174.99,WGU,Yes,No
C810201,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,No,Autopay,60,159.95,WGU,No,No
B850916,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,Yes,No,Autopay,68,147.44,WGU,Yes,No
I151500,Yes,Female,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Autopay,59,129.96,WGU,Yes,Yes
N556313,No,Male,No,One year,DSL,Yes,No,No,Yes,No,No,Yes,No,No,Check,58,139.93,WGU,Yes,No
J792483,No,Male,No,Two year,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Yes,eCheck,62,149.96,WGU,No,No
G238388,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,Yes,eCheck,44,152.48,WGU,Yes,No
N712814,No,Male,No,One year,None,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Autopay,71,235.19,WGU,No,No
I44165,No,Female,No,Two year,DSL,Yes,No,No,No,Yes,No,No,Yes,Yes,Autopay,62,139.96,WGU,Yes,No
E527910,No,Male,No,Month-to-month,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Autopay,67,154.99,WGU,Yes,No
T749981,No,Female,No,One year,None,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Autopay,63,187.66,WGU,No,Yes
W18766,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,Yes,Yes,No,No,Autopay,71,129.95,WGU,No,No
T880836,No,Male,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Autopay,68,114.95,WGU,Yes,No
S472749,No,Male,No,One year,None,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Check,65,165.02,WGU,Yes,Yes
D768103,No,Female,No,Month-to-month,None,Yes,No,No,Yes,No,Yes,Yes,No,No,Check,64,139.97,WGU,Yes,No
S583760,No,Male,No,One year,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Autopay,69,245.15,WGU,No,No
N884662,No,Female,Yes,Month-to-month,None,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,eCheck,57,245.16,WGU,No,Yes
D64280,No,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Autopay,50,177.49,WGU,No,No
Q490945,Yes,Male,No,Two year,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,eCheck,62,184.96,WGU,Yes,Yes
U939454,No,Female,No,Month-to-month,DSL,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Check,61,139.99,WGU,Yes,Yes
M534902,No,Male,No,Two year,None,No,No,No,Yes,Yes,No,No,No,No,Autopay,60,115.0,WGU,Yes,No
Y525221,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Check,61,214.95,WGU,Yes,Yes
F144031,No,Male,No,Two year,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,eCheck,57,124.98,WGU,No,Yes
P245137,No,Male,No,Month-to-month,None,Yes,No,Yes,No,No,No,No,No,No,Check,69,82.5,WGU,No,Yes
Z769036,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Check,59,139.98,WGU,Yes,No
J383885,No,Female,No,Month-to-month,None,Yes,Yes,No,No,Yes,No,Yes,No,No,eCheck,69,149.99,WGU,Yes,Yes
J218288,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Autopay,47,255.14,WGU,Yes,No
P974421,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Autopay,71,187.61,WGU,Yes,Yes
D127586,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,eCheck,63,222.64,WGU,Yes,No
F905282,No,Female,No,One year,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Check,53,202.64,WGU,No,Yes
Z583218,No,Nonbinary,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,eCheck,63,159.93,WGU,Yes,No
R892929,No,Male,No,One year,None,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,eCheck,40,185.0,WGU,Yes,Yes
I164804,No,Female,No,Two year,None,Yes,No,No,Yes,No,Yes,No,Yes,No,Check,60,149.97,WGU,Yes,No
A458941,No,Male,No,Month-to-month,None,Yes,Yes,No,No,Yes,No,Yes,No,No,Autopay,54,149.99,WGU,Yes,Yes
O86238,No,Female,No,One year,None,No,No,No,No,No,Yes,Yes,No,Yes,eCheck,62,117.47,WGU,Yes,No
H682725,No,Male,No,Month-to-month,None,Yes,No,No,Yes,No,Yes,No,No,No,Check,67,114.98,WGU,Yes,No
W564094,No,Female,No,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,No,No,No,Check,68,127.47,WGU,Yes,Yes
L145038,No,Female,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Autopay,69,192.49,WGU,Yes,Yes
N709490,No,Male,No,One year,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No,No,eCheck,47,172.44,WGU,No,No
Q100782,No,Female,No,One year,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Autopay,48,192.44,WGU,Yes,Yes
F100864,Yes,Male,Yes,One year,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Autopay,44,257.65,WGU,Yes,Yes
L447145,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Check,57,169.99,WGU,Yes,No
V226473,Yes,Female,No,Two year,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Autopay,70,172.44,WGU,No,No
O821312,No,Female,No,One year,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Autopay,38,194.98,WGU,Yes,No
K511596,No,Female,No,Two year,DSL,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Autopay,67,152.44,WGU,Yes,No
B674121,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Autopay,55,179.98,WGU,No,No
N215533,Yes,Male,Yes,Month-to-month,DSL,No,No,No,Yes,No,No,Yes,Yes,Yes,Check,65,210.11,WGU,Yes,Yes
Y751369,No,Female,No,Month-to-month,DSL,No,No,No,Yes,No,Yes,Yes,No,Yes,eCheck,64,152.44,WGU,Yes,Yes
T817900,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Autopay,65,172.44,WGU,No,Yes
N517426,No,Male,No,One year,None,Yes,Yes,Yes,No,Yes,No,No,No,No,Autopay,39,127.52,WGU,Yes,No
G374414,No,Male,No,Two year,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Autopay,61,152.48,WGU,Yes,Yes
W513562,No,Male,No,One year,DSL,Yes,No,Yes,Yes,No,Yes,No,No,Yes,eCheck,71,129.98,WGU,Yes,No
Z826011,Yes,Female,No,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Autopay,71,192.49,WGU,Yes,Yes
H107535,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Check,64,255.12,WGU,Yes,No
W221502,No,Female,No,One year,DSL,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Check,50,129.99,WGU,Yes,No
H652696,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Autopay,61,229.99,WGU,Yes,Yes
Q597296,No,Male,No,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Autopay,60,114.95,WGU,No,Yes
Q903534,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,No,No,Autopay,64,192.44,WGU,Yes,Yes
M643197,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Autopay,66,217.47,WGU,Yes,Yes
N11561,Yes,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,No,No,No,Yes,Autopay,71,137.47,WGU,Yes,Yes
V859534,No,Male,No,Two year,DSL,Yes,Yes,No,No,No,No,Yes,No,No,Autopay,37,149.94,WGU,Yes,No
Z761158,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Autopay,46,220.12,WGU,No,Yes
X592304,No,Female,No,One year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Check,65,204.96,WGU,Yes,No
Q404599,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Autopay,57,159.98,WGU,Yes,Yes
C627306,No,Female,No,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Autopay,44,172.46,WGU,No,No
S91616,No,Male,No,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,No,Yes,eCheck,69,117.49,WGU,Yes,No
B340121,No,Male,No,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,No,No,No,Yes,eCheck,58,140.0,WGU,No,Yes
Y50346,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Autopay,62,144.96,WGU,Yes,No
B950331,No,Female,No,Two year,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Autopay,64,184.97,WGU,Yes,Yes
Q505376,No,Male,No,Two year,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Autopay,46,129.96,WGU,Yes,No
V927165,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Check,40,172.46,WGU,Yes,No
J902839,No,Male,No,One year,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Check,56,167.46,WGU,No,No
I729264,No,Female,No,Two year,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,No,No,Autopay,68,152.48,WGU,Yes,No
J278669,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Autopay,66,182.47,WGU,Yes,Yes
I738876,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,Yes,No,No,No,Autopay,66,127.48,WGU,Yes,Yes
Y61316,Yes,Male,No,Month-to-month,None,Yes,No,Yes,Yes,No,No,No,Yes,Yes,eCheck,56,139.98,WGU,No,No
Y537252,No,Female,No,Month-to-month,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Autopay,62,174.98,WGU,Yes,No
R997294,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,eCheck,61,242.61,WGU,Yes,No
Z94519,No,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,Yes,No,No,No,No,Autopay,50,129.99,WGU,Yes,No
Y300277,No,Male,No,Month-to-month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Check,71,174.96,WGU,No,No
J454052,No,Female,No,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Autopay,70,154.96,WGU,No,Yes
G779745,No,Male,No,One year,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Autopay,40,202.65,WGU,Yes,No
